arrow::tensor::Tensor::ndim	a6a955bd8f095aa3d153a496	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-a6a955bd8f095aa3d153a496	fn ndim(&self) -> usize
arrow::tensor::Tensor::new_column_major	4bcb4a92bfb4dce3ce2f9034	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-4bcb4a92bfb4dce3ce2f9034	fn new_column_major(buffer: Buffer, shape: Option<Vec<usize>>, names: Option<Vec<&'a str>>) -> Result<Self>
arrow::tensor::Tensor::new_row_major	a6ccc15f234aa0166b068eb8	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-a6ccc15f234aa0166b068eb8	fn new_row_major(buffer: Buffer, shape: Option<Vec<usize>>, names: Option<Vec<&'a str>>) -> Result<Self>
arrow::tensor::Tensor::shape	1409d2b8d3fd2c48098773a6	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-1409d2b8d3fd2c48098773a6	fn shape(&self) -> Option<&Vec<usize>>
arrow::tensor::Tensor::size	ea0d5f61e094fcfcba0c2ca7	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-ea0d5f61e094fcfcba0c2ca7	fn size(&self) -> usize
arrow::tensor::Tensor::strides	71bb52800b2e57cac8396492	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-71bb52800b2e57cac8396492	fn strides(&self) -> Option<&Vec<usize>>
arrow::tensor::Tensor::try_new	eb892afada06fe6b7fb80668	function	arrow	operations/arrow.tensor.Tensor.json	operations/arrow.tensor.Tensor.md#op-eb892afada06fe6b7fb80668	fn try_new(buffer: Buffer, shape: Option<Vec<usize>>, strides: Option<Vec<usize>>, names: Option<Vec<&'a str>>) -> Result<Self>
arrow::tensor::Time32MillisecondTensor	e8cb12d7cbcf7ec423a85610	type_alias	arrow	operations/arrow.tensor.Time32MillisecondTensor.json	operations/arrow.tensor.Time32MillisecondTensor.md#op-e8cb12d7cbcf7ec423a85610	type Time32MillisecondTensor<'a> = Tensor<'a, Time32MillisecondType>
arrow::tensor::Time32SecondTensor	79fb28ae9dc50f7b640a7855	type_alias	arrow	operations/arrow.tensor.Time32SecondTensor.json	operations/arrow.tensor.Time32SecondTensor.md#op-79fb28ae9dc50f7b640a7855	type Time32SecondTensor<'a> = Tensor<'a, Time32SecondType>
arrow::tensor::Time64MicrosecondTensor	4c7a810306fc5ccb0ec366c1	type_alias	arrow	operations/arrow.tensor.Time64MicrosecondTensor.json	operations/arrow.tensor.Time64MicrosecondTensor.md#op-4c7a810306fc5ccb0ec366c1	type Time64MicrosecondTensor<'a> = Tensor<'a, Time64MicrosecondType>
arrow::tensor::Time64NanosecondTensor	930bc7125888ffb9ae546fe4	type_alias	arrow	operations/arrow.tensor.Time64NanosecondTensor.json	operations/arrow.tensor.Time64NanosecondTensor.md#op-930bc7125888ffb9ae546fe4	type Time64NanosecondTensor<'a> = Tensor<'a, Time64NanosecondType>
arrow::tensor::TimestampMicrosecondTensor	f369c096458c373583fcbde7	type_alias	arrow	operations/arrow.tensor.TimestampMicrosecondTensor.json	operations/arrow.tensor.TimestampMicrosecondTensor.md#op-f369c096458c373583fcbde7	type TimestampMicrosecondTensor<'a> = Tensor<'a, TimestampMicrosecondType>
arrow::tensor::TimestampMillisecondTensor	b12254864b4594028f0a7fd5	type_alias	arrow	operations/arrow.tensor.TimestampMillisecondTensor.json	operations/arrow.tensor.TimestampMillisecondTensor.md#op-b12254864b4594028f0a7fd5	type TimestampMillisecondTensor<'a> = Tensor<'a, TimestampMillisecondType>
arrow::tensor::TimestampNanosecondTensor	9ef9af22e343a213d14d0c51	type_alias	arrow	operations/arrow.tensor.TimestampNanosecondTensor.json	operations/arrow.tensor.TimestampNanosecondTensor.md#op-9ef9af22e343a213d14d0c51	type TimestampNanosecondTensor<'a> = Tensor<'a, TimestampNanosecondType>
arrow::tensor::TimestampSecondTensor	3d1c67b2c071292a54ee28f3	type_alias	arrow	operations/arrow.tensor.TimestampSecondTensor.json	operations/arrow.tensor.TimestampSecondTensor.md#op-3d1c67b2c071292a54ee28f3	type TimestampSecondTensor<'a> = Tensor<'a, TimestampSecondType>
arrow::tensor::UInt16Tensor	f9dc3ca6eddffdbf346017dd	type_alias	arrow	operations/arrow.tensor.UInt16Tensor.json	operations/arrow.tensor.UInt16Tensor.md#op-f9dc3ca6eddffdbf346017dd	type UInt16Tensor<'a> = Tensor<'a, UInt16Type>
arrow::tensor::UInt32Tensor	5e8a41c9a0bed506855f3e40	type_alias	arrow	operations/arrow.tensor.UInt32Tensor.json	operations/arrow.tensor.UInt32Tensor.md#op-5e8a41c9a0bed506855f3e40	type UInt32Tensor<'a> = Tensor<'a, UInt32Type>
arrow::tensor::UInt64Tensor	7123074083e067c559715114	type_alias	arrow	operations/arrow.tensor.UInt64Tensor.json	operations/arrow.tensor.UInt64Tensor.md#op-7123074083e067c559715114	type UInt64Tensor<'a> = Tensor<'a, UInt64Type>
arrow::tensor::UInt8Tensor	1c020fc1552b03357c18071b	type_alias	arrow	operations/arrow.tensor.UInt8Tensor.json	operations/arrow.tensor.UInt8Tensor.md#op-1c020fc1552b03357c18071b	type UInt8Tensor<'a> = Tensor<'a, UInt8Type>
arrow::util	2a41275218e273b1e55783ef	module	arrow	modules/arrow.util.json	modules/arrow.util.md#op-2a41275218e273b1e55783ef	mod util
