buoyant_kernel::engine::arrow_expression::evaluate_expression::to_json	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.evaluate_expression.md	1	0	Converts a StructArray to JSON-encoded strings
buoyant_kernel::engine::arrow_expression::opaque::ArrowOpaqueExpression	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.opaque.md	1	1	Extension trait for turning [`ArrowOpaqueExpressionOp`] into an [`Expression`].
buoyant_kernel::engine::arrow_expression::opaque::ArrowOpaqueExpressionOp	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.opaque.md	1	3	An arrow-enhanced opaque expression op that supports full expression evaluation over arrow data.
buoyant_kernel::engine::arrow_expression::opaque::ArrowOpaquePredicate	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.opaque.md	1	1	Extension trait for safely turning [`ArrowOpaquePredicateOp`] into an opaque [`Predicate`].
buoyant_kernel::engine::arrow_expression::opaque::ArrowOpaquePredicateOp	trait	buoyant_kernel	api/buoyant_kernel.engine.arrow_expression.opaque.md	1	5	An arrow-enhanced opaque predicate op that supports full predicate evaluation over arrow data.
buoyant_kernel::engine::arrow_utils::ReorderIndex	struct	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	2	Reordering is specified as a tree. Each level is a vec of `ReorderIndex`s. Each element's position represents a column that will be in the read parquet data at that level and position. The `index` of the element is the position that the co…
buoyant_kernel::engine::arrow_utils::ReorderIndexTransform	enum	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	2	
buoyant_kernel::engine::arrow_utils::RowIndexBuilder	struct	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	3	Prepares to enumerate row indexes of rows in a parquet file, accounting for row group skipping.
buoyant_kernel::engine::arrow_utils::build_json_reorder_indices	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Builds the [`ReorderIndex`] vec for post-processing JSON read batches.
buoyant_kernel::engine::arrow_utils::fix_nested_null_masks	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	2	0	Use this function to recursively compute properly unioned null masks for all nested columns of a record batch, making it safe to project out and consume nested columns.
buoyant_kernel::engine::arrow_utils::fixup_json_read	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Applies post-processing to data read from a JSON file. Inserts synthesized metadata columns (e.g. [`MetadataColumnSpec::FilePath`]) at the positions specified by `reorder_indices`.
buoyant_kernel::engine::arrow_utils::fixup_parquet_read	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Applies post-processing to data read from parquet files. This includes `reorder_struct_array` to ensure schema compatibility, as well as `fix_nested_null_masks` to ensure that leaf columns have accurate null masks that row visitors rely on…
buoyant_kernel::engine::arrow_utils::generate_mask	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Create a mask that will only select the specified indices from the parquet. `indices` can be computed from a [`Schema`] using [`get_requested_indices`]
buoyant_kernel::engine::arrow_utils::get_requested_indices	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Get the indices in `parquet_schema` of the specified columns in `requested_schema`. This returns a tuple of (mask_indices: Vec<parquet_schema_index>, reorder_indices: Vec<requested_index>). `mask_indices` is used for generating the mask fo…
buoyant_kernel::engine::arrow_utils::json_arrow_schema	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Builds an Arrow [`ArrowSchema`] from `schema` containing only the "real" JSON columns, omitting any fields annotated with [`MetadataColumnSpec`].
buoyant_kernel::engine::arrow_utils::make_arrow_error	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Create an [`Error::Arrow`] with a backtrace from the given message.
buoyant_kernel::engine::arrow_utils::ordering_needs_row_indexes	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	1	0	Check if an ordering requires row index computation.
buoyant_kernel::engine::arrow_utils::parse_json	function	buoyant_kernel	api/buoyant_kernel.engine.arrow_utils.md	4	0	Parse a column of JSON strings into a typed `RecordBatch` matching `schema`. N input rows produce N output rows.
