datafusion_tracing::instrumented_exec::ExecutionRecorders::slot	03563ed2b8176f744ed019e9	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecorders.md#op-03563ed2b8176f744ed019e9	slot: std::sync::Weak<std::sync::Mutex<Vec<std::sync::Arc<ExecutionRecorders>>>>
datafusion_tracing::instrumented_exec::ExecutionRecordingStream	1f87ce7ac12856c011a02163	struct	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.md#op-1f87ce7ac12856c011a02163	struct ExecutionRecordingStream
datafusion_tracing::instrumented_exec::ExecutionRecordingStream::Item	629e17a6caa634ea31a21d9b	assoc_type	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.md#op-629e17a6caa634ea31a21d9b	Item
datafusion_tracing::instrumented_exec::ExecutionRecordingStream::drop	b66e67d7ff6ccc34726025b6	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.md#op-b66e67d7ff6ccc34726025b6	fn drop(&mut self)
datafusion_tracing::instrumented_exec::ExecutionRecordingStream::inner	00ffb07f3c0afebc6ac7fb66	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.md#op-00ffb07f3c0afebc6ac7fb66	inner: datafusion::execution::SendableRecordBatchStream
datafusion_tracing::instrumented_exec::ExecutionRecordingStream::poll_next	6e5ef5e8606b8f308c6a8ca7	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.md#op-6e5ef5e8606b8f308c6a8ca7	fn poll_next(Pin<&mut self>, cx: &mut Context<'_>) -> Poll<Option<Self::Item>>
datafusion_tracing::instrumented_exec::ExecutionRecordingStream::recorders	7d902acc74b29e39ae65681c	struct_field	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.md#op-7d902acc74b29e39ae65681c	recorders: std::sync::Arc<ExecutionRecorders>
datafusion_tracing::instrumented_exec::ExecutionRecordingStream::schema	8f47730b54854e4c13a84281	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.json	operations/datafusion_tracing.instrumented_exec.ExecutionRecordingStream.md#op-8f47730b54854e4c13a84281	fn schema(&self) -> SchemaRef
datafusion_tracing::instrumented_exec::InstrumentedExec	6b12316c8f26fe0ad5f029de	struct	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-6b12316c8f26fe0ad5f029de	struct InstrumentedExec
datafusion_tracing::instrumented_exec::InstrumentedExec::apply_expressions	cff7d9cb70ad7b3a1eff0e48	function	datafusion-tracing	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.json	operations/datafusion_tracing.instrumented_exec.InstrumentedExec.md#op-cff7d9cb70ad7b3a1eff0e48	fn apply_expressions(&self, f: &mut dyn FnMut(&Arc<dyn PhysicalExpr>) -> Result<TreeNodeRecursion>) -> Result<TreeNodeRecursion>
