opentelemetry::trace::context::SpanRef	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.context.md	1	13	A reference to the currently active span in this context.
opentelemetry::trace::context::TraceContextExt	trait	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.context.md	1	5	Methods for storing and retrieving trace data in a [`Context`].
opentelemetry::trace::context::get_active_span	function	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.context.md	1	0	Executes a closure with a reference to this thread's current span.
opentelemetry::trace::context::mark_span_as_active	function	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.context.md	1	0	Mark a given `Span` as active.
opentelemetry::trace::noop::NoopSpan	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.noop.md	0	11	A no-op instance of a `Span`.
opentelemetry::trace::noop::NoopTextMapPropagator	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.noop.md	0	6	A no-op instance of an [`TextMapPropagator`].
opentelemetry::trace::noop::NoopTracer	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.noop.md	0	5	A no-op instance of a `Tracer`.
opentelemetry::trace::noop::NoopTracerProvider	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.noop.md	0	5	A no-op instance of a `TracerProvider`.
opentelemetry::trace::span::Span	trait	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.span.md	1	12	The interface for a single operation within a trace.
opentelemetry::trace::span::SpanKind	enum	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.span.md	1	3	`SpanKind` describes the relationship between the [`Span`], its parents, and its children in a trace.
opentelemetry::trace::span::Status	enum	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.span.md	1	6	The status of a [`Span`].
opentelemetry::trace::span_context::SpanContext	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.span_context.md	1	13	Immutable portion of a [`Span`] which can be serialized and propagated.
opentelemetry::trace::span_context::TraceState	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.span_context.md	1	12	TraceState carries system-specific configuration data, represented as a list of key-value pairs. TraceState allows multiple tracing systems to participate in the same trace.
opentelemetry::trace::span_context::TraceStateError	enum	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.span_context.md	0	0	Error returned by `TraceState` operations.
opentelemetry::trace::tracer::SamplingDecision	enum	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.tracer.md	1	3	Decision about whether or not to sample
opentelemetry::trace::tracer::SamplingResult	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.tracer.md	1	3	The result of sampling logic for a given span.
opentelemetry::trace::tracer::SpanBuilder	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.tracer.md	1	16	`SpanBuilder` allows span attributes to be configured before the span has started.
opentelemetry::trace::tracer::Tracer	trait	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.tracer.md	1	6	The interface for constructing [`Span`]s.
opentelemetry::trace::tracer_provider::TracerProvider	trait	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace.tracer_provider.md	1	2	Types that can create instances of [`Tracer`].
opentelemetry::trace_context::SpanId	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace_context.md	2	10	An 8-byte value which identifies a given span.
opentelemetry::trace_context::TraceFlags	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace_context.md	2	13	Flags that can be set on a `SpanContext`.
opentelemetry::trace_context::TraceId	struct	opentelemetry	opentelemetry	supported	-	api/opentelemetry.trace_context.md	2	10	A 16-byte value which identifies a given trace.
opentelemetry_otlp::HttpExporterBuilderSet	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.md	0	2	Type to hold the [HttpExporterBuilder] and indicate it has been set.
opentelemetry_otlp::NoExporterBuilderSet	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.md	0	3	Type to indicate the builder does not have a client set.
opentelemetry_otlp::Protocol	enum	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.md	0	5	The communication protocol to use when exporting data.
opentelemetry_otlp::TonicExporterBuilderSet	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.md	0	2	Type to hold the [TonicExporterBuilder] and indicate it has been set.
opentelemetry_otlp::exporter::Compression	enum	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	7	The compression algorithm to use when sending data.
opentelemetry_otlp::exporter::ExportConfig	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	2	Configuration for the OTLP exporter.
opentelemetry_otlp::exporter::ExporterBuildError	enum	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	2	Errors that can occur while building an exporter.
opentelemetry_otlp::exporter::HasExportConfig	trait	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	1	Provide access to the [ExportConfig] field within the exporter builders.
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_COMPRESSION	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Compression algorithm to use, defaults to none.
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_ENDPOINT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Target to which the exporter is going to send signals, defaults to https://localhost:4317. Learn about the relationship between this constant and metrics/spans/logs at <https://github.com/open-telemetry/opentelemetry-specification/blob/mai…
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_ENDPOINT_DEFAULT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Default target to which the exporter is going to send signals.
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_HEADERS	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Key-value pairs to be used as headers associated with gRPC or HTTP requests Example: `k1=v1,k2=v2` Note: as of now, this is only supported for HTTP requests.
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_PROTOCOL	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Protocol the exporter will use. Either `http/protobuf` or `grpc`.
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_PROTOCOL_DEFAULT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Default protocol, using http-json.
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_TIMEOUT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Max waiting time for the backend to process each signal batch, defaults to 10 seconds.
opentelemetry_otlp::exporter::OTEL_EXPORTER_OTLP_TIMEOUT_DEFAULT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	0	Default max waiting time for the backend to process each signal batch.
opentelemetry_otlp::exporter::WithExportConfig	trait	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.md	1	4	Expose methods to override [ExportConfig].
opentelemetry_otlp::exporter::http::HasHttpConfig	trait	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.http.md	1	1	Expose interface for modifying builder config.
opentelemetry_otlp::exporter::http::HttpConfig	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.http.md	0	0	Configuration of the http transport
opentelemetry_otlp::exporter::http::HttpExporterBuilder	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.http.md	1	7	Configuration for the OTLP HTTP exporter.
opentelemetry_otlp::exporter::http::WithHttpConfig	trait	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.http.md	1	3	This trait will be implemented for every struct that implemented [`HasHttpConfig`] trait.
opentelemetry_otlp::exporter::tonic::HasTonicConfig	trait	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.tonic.md	1	1	Expose interface for modifying [TonicConfig] fields within the exporter builders.
opentelemetry_otlp::exporter::tonic::TonicConfig	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.tonic.md	1	2	Configuration for [tonic]
opentelemetry_otlp::exporter::tonic::TonicExporterBuilder	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.tonic.md	1	4	Configuration for the [tonic] OTLP GRPC exporter.
opentelemetry_otlp::exporter::tonic::WithTonicConfig	trait	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.exporter.tonic.md	1	5	Expose methods to override [TonicConfig].
opentelemetry_otlp::logs::LogExporter	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.logs.md	1	5	OTLP exporter that sends log data
opentelemetry_otlp::logs::LogExporterBuilder	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.logs.md	1	12	Builder for creating a new [LogExporter].
opentelemetry_otlp::logs::OTEL_EXPORTER_OTLP_LOGS_COMPRESSION	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.logs.md	1	0	Compression algorithm to use, defaults to none.
opentelemetry_otlp::logs::OTEL_EXPORTER_OTLP_LOGS_ENDPOINT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.logs.md	1	0	Target to which the exporter is going to send logs
opentelemetry_otlp::logs::OTEL_EXPORTER_OTLP_LOGS_HEADERS	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.logs.md	1	0	Key-value pairs to be used as headers associated with gRPC or HTTP requests for sending logs. Example: `k1=v1,k2=v2` Note: this is only supported for HTTP.
opentelemetry_otlp::logs::OTEL_EXPORTER_OTLP_LOGS_TIMEOUT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.logs.md	1	0	Maximum time the OTLP exporter will wait for each batch logs export.
opentelemetry_otlp::metric::MetricExporter	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.metric.md	1	7	Export metrics in OTEL format.
opentelemetry_otlp::metric::MetricExporterBuilder	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.metric.md	1	13	A builder for creating a new [MetricExporter].
opentelemetry_otlp::metric::OTEL_EXPORTER_OTLP_METRICS_COMPRESSION	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.metric.md	1	0	Compression algorithm to use, defaults to none.
opentelemetry_otlp::metric::OTEL_EXPORTER_OTLP_METRICS_ENDPOINT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.metric.md	1	0	Target to which the exporter is going to send metrics, defaults to https://localhost:4317/v1/metrics. Learn about the relationship between this constant and default/spans/logs at <https://github.com/open-telemetry/opentelemetry-specificati…
opentelemetry_otlp::metric::OTEL_EXPORTER_OTLP_METRICS_HEADERS	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.metric.md	1	0	Key-value pairs to be used as headers associated with gRPC or HTTP requests for sending metrics. Example: `k1=v1,k2=v2` Note: this is only supported for HTTP.
opentelemetry_otlp::metric::OTEL_EXPORTER_OTLP_METRICS_TIMEOUT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.metric.md	1	0	Max waiting time for the backend to process each metrics batch, defaults to 10s.
opentelemetry_otlp::span::OTEL_EXPORTER_OTLP_TRACES_COMPRESSION	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.span.md	1	0	Compression algorithm to use, defaults to none.
opentelemetry_otlp::span::OTEL_EXPORTER_OTLP_TRACES_ENDPOINT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.span.md	1	0	Target to which the exporter is going to send spans, defaults to https://localhost:4317/v1/traces. Learn about the relationship between this constant and default/metrics/logs at <https://github.com/open-telemetry/opentelemetry-specificatio…
opentelemetry_otlp::span::OTEL_EXPORTER_OTLP_TRACES_HEADERS	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.span.md	1	0	Key-value pairs to be used as headers associated with gRPC or HTTP requests for sending spans. Example: `k1=v1,k2=v2` Note: this is only supported for HTTP.
opentelemetry_otlp::span::OTEL_EXPORTER_OTLP_TRACES_TIMEOUT	constant	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.span.md	1	0	Max waiting time for the backend to process each spans batch, defaults to 10s.
opentelemetry_otlp::span::SpanExporter	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.span.md	1	4	OTLP exporter that sends tracing data
opentelemetry_otlp::span::SpanExporterBuilder	struct	opentelemetry-otlp	opentelemetry	supported	-	api/opentelemetry_otlp.span.md	1	12	OTLP span exporter builder
opentelemetry_sdk::InMemoryExporterError	enum	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.md	0	3	Errors that can occur during when returning telemetry from InMemoryLogExporter
opentelemetry_sdk::error::ExportError	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.error.md	1	1	Trait for errors returned by exporters
opentelemetry_sdk::error::OTelSdkError	enum	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.error.md	0	2	Errors that can occur during SDK operations export(), force_flush() and shutdown().
opentelemetry_sdk::error::OTelSdkResult	type_alias	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.error.md	0	0	A specialized `Result` type for Shutdown operations.
opentelemetry_sdk::logs::batch_log_processor::BatchConfig	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.batch_log_processor.md	1	2	Batch log processor configuration. Use [`BatchConfigBuilder`] to configure your own instance of [`BatchConfig`].
opentelemetry_sdk::logs::batch_log_processor::BatchConfigBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.batch_log_processor.md	1	7	A builder for creating [`BatchConfig`] instances.
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessor	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.batch_log_processor.md	1	6	The `BatchLogProcessor` collects finished logs in a buffer and exports them in batches to the configured `LogExporter`. This processor is ideal for high-throughput environments, as it minimizes the overhead of exporting logs individually.…
opentelemetry_sdk::logs::batch_log_processor::BatchLogProcessorBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.batch_log_processor.md	1	3	A builder for creating [`BatchLogProcessor`] instances.
opentelemetry_sdk::logs::concurrent_log_processor::SimpleConcurrentLogProcessor	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.concurrent_log_processor.md	0	7	A concurrent log processor calls exporter's export method on each emit. This processor does not buffer logs. Note: This invokes exporter's export method on the current thread without synchronization. i.e multiple export() calls can happen…
opentelemetry_sdk::logs::export::LogBatch	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.export.md	1	3	A batch of log records to be exported by a `LogExporter`.
opentelemetry_sdk::logs::export::LogExporter	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.export.md	1	5	`LogExporter` defines the interface that log exporters should implement.
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporter	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.in_memory_exporter.md	1	9	An in-memory logs exporter that stores logs data in memory.
opentelemetry_sdk::logs::in_memory_exporter::InMemoryLogExporterBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.in_memory_exporter.md	1	5	Builder for [`InMemoryLogExporter`].  # Example
opentelemetry_sdk::logs::in_memory_exporter::LogDataWithResource	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.in_memory_exporter.md	0	2	`LogDataWithResource` associates a [`SdkLogRecord`] with a [`Resource`] and [`InstrumentationScope`].
opentelemetry_sdk::logs::in_memory_exporter::OwnedLogData	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.in_memory_exporter.md	0	2	`OwnedLogData` represents a single log event without resource context.
opentelemetry_sdk::logs::log_processor::LogProcessor	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.log_processor.md	1	6	The interface for plugging into a [`SdkLogger`].
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessor	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.log_processor_with_async_runtime.md	0	6	A [`LogProcessor`] that asynchronously buffers log records and reports them at a pre-configured interval.
opentelemetry_sdk::logs::log_processor_with_async_runtime::BatchLogProcessorBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.log_processor_with_async_runtime.md	0	3	A builder for creating [`BatchLogProcessor`] instances.
opentelemetry_sdk::logs::logger::SdkLogger	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.logger.md	1	5	The object for emitting [`LogRecord`]s.
opentelemetry_sdk::logs::logger_provider::LoggerProviderBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.logger_provider.md	1	7	Builder for provider attributes.
opentelemetry_sdk::logs::logger_provider::SdkLoggerProvider	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.logger_provider.md	1	8	Handles the creation and coordination of [`Logger`]s.
opentelemetry_sdk::logs::record::SdkLogRecord	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.record.md	1	22	LogRecord represents all data carried by a log record, and is provided to `LogExporter`s as input.
opentelemetry_sdk::logs::record::TraceContext	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.record.md	1	4	TraceContext stores the trace context for logs that have an associated span.
opentelemetry_sdk::logs::simple_log_processor::SimpleLogProcessor	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.logs.simple_log_processor.md	1	7	A [`LogProcessor`] designed for testing and debugging purpose, that immediately exports log records as they are emitted. Log records are exported synchronously in the same thread that emits the log record. When using this processor with th…
opentelemetry_sdk::metrics::Temporality	enum	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.md	0	5	Defines the window that an aggregation was calculated over.
opentelemetry_sdk::metrics::aggregation::Aggregation	enum	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.aggregation.md	1	4	The way recorded measurements are summarized.
opentelemetry_sdk::metrics::data::AggregatedMetrics	enum	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	4	Aggregated metrics data from an instrument
opentelemetry_sdk::metrics::data::Exemplar	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	7	A measurement sampled from a time series providing a typical example.
opentelemetry_sdk::metrics::data::ExponentialBucket	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	5	A set of bucket counts, encoded in a contiguous array of counts.
opentelemetry_sdk::metrics::data::ExponentialHistogram	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	6	The histogram of all measurements of values from an instrument.
opentelemetry_sdk::metrics::data::ExponentialHistogramDataPoint	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	14	A single exponential histogram data point in a time series.
opentelemetry_sdk::metrics::data::Gauge	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	5	A measurement of the current value of an instrument.
opentelemetry_sdk::metrics::data::GaugeDataPoint	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	6	DataPoint is a single data point in a time series.
opentelemetry_sdk::metrics::data::Histogram	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	6	Represents the histogram of all measurements of values from an instrument.
opentelemetry_sdk::metrics::data::HistogramDataPoint	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	11	A single histogram data point in a time series.
opentelemetry_sdk::metrics::data::Metric	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	5	A collection of one or more aggregated time series from an [Instrument].
opentelemetry_sdk::metrics::data::MetricData	enum	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	5	Metric data for all types
opentelemetry_sdk::metrics::data::ResourceMetrics	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	4	A collection of [ScopeMetrics] and the associated [Resource] that created them.
opentelemetry_sdk::metrics::data::ScopeMetrics	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	4	A collection of metrics produced by a meter.
opentelemetry_sdk::metrics::data::Sum	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	7	Represents the sum of all measurements of values from an instrument.
opentelemetry_sdk::metrics::data::SumDataPoint	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.data.md	0	6	DataPoint is a single data point in a time series.
opentelemetry_sdk::metrics::exporter::PushMetricExporter	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.exporter.md	0	5	Exporter handles the delivery of metric data to external receivers.
opentelemetry_sdk::metrics::in_memory_exporter::InMemoryMetricExporter	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.in_memory_exporter.md	1	10	An in-memory metrics exporter that stores metrics data in memory.
opentelemetry_sdk::metrics::in_memory_exporter::InMemoryMetricExporterBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.in_memory_exporter.md	1	5	Builder for [`InMemoryMetricExporter`]. # Example
opentelemetry_sdk::metrics::instrument::Instrument	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.instrument.md	1	7	Describes the properties of an instrument at creation, used for filtering in views. This is utilized in the `with_view` methods on `MeterProviderBuilder` to customize metric output.
opentelemetry_sdk::metrics::instrument::InstrumentKind	enum	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.instrument.md	1	4	The identifier of a group of instruments that all perform the same function.
opentelemetry_sdk::metrics::instrument::Stream	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.instrument.md	1	3	Describes the stream of data an instrument produces. Used in `with_view` methods on `MeterProviderBuilder` to customize the metric output.
opentelemetry_sdk::metrics::instrument::StreamBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.instrument.md	1	9	A builder for creating Stream objects.
opentelemetry_sdk::metrics::manual_reader::ManualReader	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.manual_reader.md	1	8	A simple [MetricReader] that allows an application to read metrics on demand.
opentelemetry_sdk::metrics::manual_reader::ManualReaderBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.manual_reader.md	1	5	Configuration for a [ManualReader]
opentelemetry_sdk::metrics::meter_provider::MeterProviderBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.meter_provider.md	1	7	Configuration options for a [MeterProvider].
opentelemetry_sdk::metrics::meter_provider::SdkMeterProvider	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.meter_provider.md	1	9	Handles the creation and coordination of [Meter]s.
opentelemetry_sdk::metrics::periodic_reader::PeriodicReader	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.periodic_reader.md	1	8	A `MetricReader` that periodically collects and exports metrics at a configurable interval.
opentelemetry_sdk::metrics::periodic_reader::PeriodicReaderBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.periodic_reader.md	1	3	Configuration options for [PeriodicReader].
opentelemetry_sdk::metrics::periodic_reader_with_async_runtime::PeriodicReader	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.periodic_reader_with_async_runtime.md	0	8	A [MetricReader] that continuously collects and exports metric data at a set interval.
opentelemetry_sdk::metrics::periodic_reader_with_async_runtime::PeriodicReaderBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.periodic_reader_with_async_runtime.md	0	4	Configuration options for [PeriodicReader].
opentelemetry_sdk::metrics::reader::MetricReader	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.metrics.reader.md	0	6	The interface used between the SDK and an exporter.
opentelemetry_sdk::propagation::baggage::BaggagePropagator	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.propagation.baggage.md	1	6	Propagates name-value pairs in [W3C Baggage] format.
opentelemetry_sdk::propagation::trace_context::TraceContextPropagator	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.propagation.trace_context.md	1	7	Propagates `SpanContext`s in [W3C TraceContext] format under `traceparent` and `tracestate` header.
opentelemetry_sdk::resource::Iter	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.resource.md	0	2	An iterator over the entries of a `Resource`.
opentelemetry_sdk::resource::Resource	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.resource.md	1	10	An immutable representation of the entity producing telemetry as attributes. Utilizes `Arc` for efficient sharing and cloning.
opentelemetry_sdk::resource::ResourceBuilder	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.resource.md	0	8	Builder for [Resource]
opentelemetry_sdk::resource::ResourceDetector	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.resource.md	0	1	ResourceDetector detects OpenTelemetry resource information
opentelemetry_sdk::resource::env::EnvResourceDetector	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.resource.env.md	1	4	EnvResourceDetector extract resource from environment variable `OTEL_RESOURCE_ATTRIBUTES`. See [OpenTelemetry Resource Spec](https://github.com/open-telemetry/opentelemetry-specification/blob/main/specification/resource/sdk.md#specifying-r…
opentelemetry_sdk::resource::env::SdkProvidedResourceDetector	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.resource.env.md	1	2	There are attributes which MUST be provided by the SDK as specified in [the Resource SDK specification]. This detector detects those attributes and if the attribute cannot be detected, it uses the default value.
opentelemetry_sdk::resource::telemetry::TelemetryResourceDetector	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.resource.telemetry.md	1	2	Detect the telemetry SDK information used to capture data recorded by the instrumentation libraries.
opentelemetry_sdk::runtime::Runtime	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.runtime.md	0	2	A runtime is an abstraction of an async runtime like [Tokio]. It allows OpenTelemetry to work with any current and hopefully future runtime implementations.
opentelemetry_sdk::runtime::RuntimeChannel	trait	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.runtime.md	0	1	`RuntimeChannel` is an extension to [`Runtime`]. Currently, it provides a channel that is used by the [log] and [span] batch processors.
opentelemetry_sdk::runtime::Tokio	struct	opentelemetry_sdk	opentelemetry	supported	-	api/opentelemetry_sdk.runtime.md	0	5	Runtime implementation, which works with Tokio's multi thread runtime.
